Fecha,Producto,Ventas,Región,Prediccion
2021-04-05,Producto D,919.0,Región 1,828
2021-04-05,Producto D,298.0,Región 1,103
2021-04-05,Producto D,940.0,Región 4,787
2021-04-06,Producto A,766.0,Región 2,742
2021-04-06,Producto A,140.0,Región 3,790
2021-04-06,Producto A,797.0,Región 4,783
2021-04-06,Producto A,946.0,Región 2,239
2021-04-06,Producto A,935.0,Región 1,584
2021-04-06,Producto B,385.0,Región 1,893
2021-04-06,Producto B,220.0,Región 2,374
2021-04-06,Producto B,274.0,Región 3,353
2021-04-06,Producto B,184.0,Región 3,231
2021-04-06,Producto C,228.0,Región 4,400
2021-04-06,Producto C,427.0,Región 3,888
2021-04-06,Producto D,606.0,Región 3,255
2021-04-06,Producto D,746.0,Región 4,352
2021-04-06,Producto D,854.0,Región 3,456
2021-04-07,Producto A,628.0,Región 4,207
2021-04-07,Producto A,916.0,Región 4,401
2021-04-07,Producto B,810.0,Región 3,688
2021-04-07,Producto B,593.0,Región 2,361
2021-04-07,Producto B,540.0,Región 3,546
2021-04-07,Producto C,951.0,Región 3,290
2021-04-07,Producto D,572.0,Región 1,145
2021-04-07,Producto D,133.0,Región 4,543
2021-04-07,Producto D,491.0,Región 2,328
2021-04-07,Producto D,946.0,Región 1,398
2021-04-07,Producto D,813.0,Región 1,604
2021-04-08,Producto A,598.0,Región 2,679
2021-04-08,Producto A,699.0,Región 3,511
2021-04-08,Producto A,872.0,Región 1,680
2021-04-08,Producto B,612.0,Región 1,798
2021-04-08,Producto B,199.0,Región 4,572
2021-04-08,Producto B,400.0,Región 1,202
2021-04-08,Producto C,283.0,Región 2,576
2021-04-08,Producto C,227.0,Región 1,697
2021-04-08,Producto C,460.0,Región 3,205
2021-04-08,Producto C,674.0,Región 3,286
2021-04-08,Producto D,499.0,Región 2,684
2021-04-08,Producto D,106.0,Región 3,874
2021-04-08,Producto D,782.0,Región 4,107
2021-04-08,Producto D,962.0,Región 1,413
2021-04-09,Producto A,214.0,Región 2,155
2021-04-09,Producto A,584.0,Región 1,538
2021-04-09,Producto B,492.0,Región 1,771
2021-04-09,Producto B,984.0,Región 2,322
2021-04-09,Producto B,536.0,Región 2,880
2021-04-09,Producto B,433.0,Región 2,172
2021-04-09,Producto B,618.0,Región 2,862
2021-04-09,Producto C,996.0,Región 4,818
2021-04-09,Producto C,333.0,Región 3,210
2021-04-09,Producto C,375.0,Región 3,843
2021-04-09,Producto C,902.0,Región 2,120
2021-04-09,Producto C,530.0,Región 1,614
2021-04-09,Producto D,919.0,Región 1,201
2021-04-09,Producto D,744.0,Región 1,136
2021-04-10,Producto A,841.0,Región 3,473
2021-04-10,Producto A,921.0,Región 3,721
2021-04-10,Producto A,477.0,Región 2,164
2021-04-10,Producto A,459.0,Región 2,138
2021-04-10,Producto B,409.0,Región 3,386
2021-04-10,Producto B,675.0,Región 3,781
2021-04-10,Producto C,184.0,Región 3,613
2021-04-10,Producto C,451.0,Región 1,296
2021-04-10,Producto D,172.0,Región 1,570
2021-04-10,Producto D,866.0,Región 4,488
2021-04-10,Producto D,808.0,Región 1,169
2021-04-10,Producto D,509.0,Región 4,870
2021-04-11,Producto A,799.0,Región 1,865
2021-04-11,Producto A,209.0,Región 1,657
2021-04-11,Producto A,371.0,Región 4,82
2021-04-11,Producto A,344.0,Región 2,525
2021-04-11,Producto B,651.0,Región 1,455
2021-04-11,Producto B,685.0,Región 3,225
2021-04-11,Producto B,236.0,Región 3,419
2021-04-11,Producto B,812.0,Región 2,254
2021-04-11,Producto B,347.0,Región 2,364
2021-04-11,Producto C,979.0,Región 2,596
2021-04-11,Producto C,217.0,Región 3,173
2021-04-11,Producto D,134.0,Región 3,395
2021-04-12,Producto A,595.0,Región 3,666
2021-04-12,Producto A,936.0,Región 3,502
2021-04-12,Producto A,302.0,Región 2,257
2021-04-12,Producto A,300.0,Región 1,156
2021-04-12,Producto A,503.0,Región 3,796
2021-04-12,Producto B,671.0,Región 2,240
2021-04-12,Producto B,805.0,Región 4,110
2021-04-12,Producto B,421.0,Región 3,431
2021-04-12,Producto B,184.0,Región 1,603
2021-04-12,Producto B,536.0,Región 4,819
2021-04-12,Producto C,705.0,Región 4,783
2021-04-12,Producto C,633.0,Región 3,792
2021-04-12,Producto C,122.0,Región 3,373
2021-04-12,Producto C,881.0,Región 4,137
2021-04-12,Producto D,776.0,Región 1,110
2021-04-13,Producto A,775.0,Región 3,542
2021-04-13,Producto A,233.0,Región 2,594
2021-04-13,Producto B,229.0,Región 1,139
2021-04-13,Producto C,977.0,Región 4,595
2021-04-13,Producto C,938.0,Región 3,243
2021-04-13,Producto D,121.0,Región 1,260
2021-04-14,Producto A,127.0,Región 3,614
2021-04-14,Producto A,325.0,Región 1,286
2021-04-14,Producto A,879.0,Región 2,489
2021-04-14,Producto A,729.0,Región 4,196
2021-04-14,Producto B,556.0,Región 4,591
2021-04-14,Producto B,857.0,Región 4,840
2021-04-14,Producto B,173.0,Región 1,116
2021-04-14,Producto C,176.0,Región 4,649
2021-04-14,Producto C,277.0,Región 4,86
2021-04-14,Producto C,441.0,Región 2,177
2021-04-14,Producto D,356.0,Región 2,473
2021-04-14,Producto D,758.0,Región 4,821
2021-04-15,Producto A,504.0,Región 4,620
2021-04-15,Producto A,797.0,Región 2,751
2021-04-15,Producto A,496.0,Región 3,746
2021-04-15,Producto A,881.0,Región 3,787
2021-04-15,Producto B,805.0,Región 4,88
2021-04-15,Producto B,933.0,Región 4,853
2021-04-15,Producto B,500.0,Región 2,885
2021-04-15,Producto B,395.0,Región 4,482
2021-04-15,Producto C,235.0,Región 3,572
2021-04-15,Producto C,758.0,Región 2,410
2021-04-15,Producto D,370.0,Región 1,83
2021-04-15,Producto D,940.0,Región 1,535
2021-04-16,Producto A,122.0,Región 3,83
2021-04-16,Producto A,378.0,Región 1,256
2021-04-16,Producto B,222.0,Región 2,628
2021-04-16,Producto B,333.0,Región 1,645
2021-04-16,Producto C,998.0,Región 2,443
2021-04-16,Producto C,662.0,Región 4,765
2021-04-16,Producto D,106.0,Región 4,631
2021-04-16,Producto D,158.0,Región 1,753
2021-04-16,Producto D,390.0,Región 2,65
2021-04-17,Producto A,447.0,Región 1,476
2021-04-17,Producto A,131.0,Región 3,138
2021-04-17,Producto A,826.0,Región 3,235
2021-04-17,Producto A,586.0,Región 4,351
2021-04-17,Producto A,678.0,Región 4,415
2021-04-17,Producto B,582.0,Región 3,667
2021-04-17,Producto C,184.0,Región 1,595
2021-04-17,Producto C,517.0,Región 3,283
2021-04-17,Producto C,816.0,Región 2,113
2021-04-17,Producto D,159.0,Región 3,397
2021-04-17,Producto D,104.0,Región 4,692
2021-04-17,Producto D,116.0,Región 3,135
2021-04-18,Producto A,236.0,Región 1,873
2021-04-18,Producto A,792.0,Región 4,298
2021-04-18,Producto A,495.0,Región 2,702
2021-04-18,Producto A,554.0,Región 3,136
2021-04-18,Producto A,617.0,Región 1,717
2021-04-18,Producto B,533.0,Región 4,176
2021-04-18,Producto B,481.0,Región 4,786
2021-04-18,Producto C,999.0,Región 4,848
2021-04-18,Producto C,979.0,Región 4,634
2021-04-18,Producto C,844.0,Región 3,178
2021-04-18,Producto C,845.0,Región 2,790
2021-04-18,Producto D,950.0,Región 2,287
2021-04-19,Producto A,144.0,Región 2,626
2021-04-19,Producto A,758.0,Región 4,122
2021-04-19,Producto A,549.0,Región 4,349
2021-04-19,Producto A,898.0,Región 3,551
2021-04-19,Producto B,467.0,Región 4,532
2021-04-19,Producto B,246.0,Región 1,590
2021-04-19,Producto C,612.0,Región 1,327
2021-04-19,Producto D,511.0,Región 4,258
2021-04-19,Producto D,277.0,Región 3,306
2021-04-19,Producto D,446.0,Región 1,114
2021-04-20,Producto A,473.0,Región 3,403
2021-04-20,Producto A,655.0,Región 1,713
2021-04-20,Producto A,313.0,Región 2,306
2021-04-20,Producto B,480.0,Región 1,113
2021-04-20,Producto B,681.0,Región 2,874
2021-04-20,Producto B,743.0,Región 4,616
2021-04-20,Producto B,282.0,Región 1,489
2021-04-20,Producto B,131.0,Región 3,878
2021-04-20,Producto C,171.0,Región 1,622
2021-04-20,Producto D,747.0,Región 3,566
2021-04-20,Producto D,367.0,Región 4,812
2021-04-20,Producto D,217.0,Región 3,374
2021-04-20,Producto D,695.0,Región 3,817
2021-04-20,Producto D,343.0,Región 2,87
2021-04-21,Producto A,135.0,Región 4,319
2021-04-21,Producto A,189.0,Región 1,127
2021-04-21,Producto A,581.0,Región 3,443
2021-04-21,Producto A,765.0,Región 1,838
2021-04-21,Producto B,657.0,Región 2,533
2021-04-21,Producto B,417.0,Región 1,56
2021-04-21,Producto C,247.0,Región 4,651
2021-04-21,Producto D,119.0,Región 1,330
2021-04-21,Producto D,584.0,Región 1,478
2021-04-22,Producto A,464.0,Región 1,870
2021-04-22,Producto A,240.0,Región 3,505
2021-04-22,Producto A,269.0,Región 2,432
2021-04-22,Producto A,630.0,Región 3,475
2021-04-22,Producto B,314.0,Región 2,703
2021-04-22,Producto B,882.0,Región 3,862
2021-04-22,Producto B,956.0,Región 2,303
2021-04-22,Producto B,759.0,Región 4,402
2021-04-22,Producto B,135.0,Región 1,276
2021-04-22,Producto C,339.0,Región 3,794
2021-04-22,Producto C,623.0,Región 4,882
2021-04-22,Producto C,285.0,Región 3,516
2021-04-22,Producto C,141.0,Región 1,571
2021-04-22,Producto C,223.0,Región 1,140
2021-04-22,Producto D,264.0,Región 2,504
2021-04-22,Producto D,113.0,Región 4,534
2021-04-22,Producto D,714.0,Región 3,423
2021-04-23,Producto A,396.0,Región 3,178
2021-04-23,Producto B,302.0,Región 2,110
2021-04-23,Producto C,544.0,Región 1,259
2021-04-23,Producto C,477.0,Región 2,68
2021-04-23,Producto C,922.0,Región 1,865
2021-04-23,Producto D,228.0,Región 2,132
2021-04-24,Producto A,218.0,Región 4,621
2021-04-24,Producto A,516.0,Región 1,230
2021-04-24,Producto B,156.0,Región 1,71
2021-04-24,Producto B,436.0,Región 2,440
2021-04-24,Producto B,867.0,Región 3,336
2021-04-24,Producto C,144.0,Región 2,276
2021-04-24,Producto D,758.0,Región 1,215
2021-04-24,Producto D,713.0,Región 4,748
2021-04-24,Producto D,972.0,Región 4,191
2021-04-24,Producto D,336.0,Región 2,647
2021-04-24,Producto D,228.0,Región 2,149
2021-04-25,Producto A,115.0,Región 3,109
2021-04-25,Producto A,123.0,Región 4,856
2021-04-25,Producto A,237.0,Región 3,513
2021-04-25,Producto B,829.0,Región 2,522
2021-04-25,Producto B,174.0,Región 3,295
2021-04-25,Producto B,395.0,Región 3,313
2021-04-25,Producto B,136.0,Región 4,359
2021-04-25,Producto B,342.0,Región 4,503
2021-04-25,Producto C,886.0,Región 4,655
2021-04-25,Producto C,930.0,Región 1,724
2021-04-25,Producto C,406.0,Región 4,156
2021-04-25,Producto C,286.0,Región 2,349
2021-04-25,Producto C,251.0,Región 1,704
2021-04-25,Producto D,591.0,Región 1,708
2021-04-25,Producto D,410.0,Región 2,744
2021-04-25,Producto D,480.0,Región 1,227
2021-04-26,Producto A,160.0,Región 3,245
2021-04-26,Producto A,418.0,Región 2,524
2021-04-26,Producto A,425.0,Región 1,239
2021-04-26,Producto A,820.0,Región 1,529
2021-04-26,Producto B,766.0,Región 1,403
2021-04-26,Producto B,465.0,Región 2,139
2021-04-26,Producto B,220.0,Región 2,702
2021-04-26,Producto C,961.0,Región 1,194
2021-04-26,Producto C,398.0,Región 3,325
2021-04-26,Producto C,725.0,Región 4,271
2021-04-26,Producto D,737.0,Región 3,813
2021-04-26,Producto D,501.0,Región 1,637
2021-04-27,Producto A,271.0,Región 3,487
2021-04-27,Producto A,627.0,Región 4,596
2021-04-27,Producto A,957.0,Región 3,806
2021-04-27,Producto A,428.0,Región 2,604
2021-04-27,Producto B,333.0,Región 2,894
2021-04-27,Producto C,235.0,Región 2,199
2021-04-27,Producto C,188.0,Región 2,624
2021-04-27,Producto C,621.0,Región 1,252
2021-04-27,Producto D,977.0,Región 3,263
2021-04-27,Producto D,226.0,Región 3,583
2021-04-27,Producto D,739.0,Región 3,285
2021-04-27,Producto D,239.0,Región 1,163
2021-04-27,Producto D,920.0,Región 3,780
2021-04-28,Producto A,397.0,Región 4,694
2021-04-28,Producto A,842.0,Región 3,159
2021-04-28,Producto A,270.0,Región 2,237
2021-04-28,Producto A,313.0,Región 2,254
2021-04-28,Producto B,623.0,Región 3,87
2021-04-28,Producto B,468.0,Región 3,578
2021-04-28,Producto B,881.0,Región 4,333
2021-04-28,Producto B,836.0,Región 3,577
2021-04-28,Producto B,961.0,Región 2,892
2021-04-28,Producto C,429.0,Región 3,160
2021-04-28,Producto C,781.0,Región 1,863
2021-04-28,Producto D,566.0,Región 1,53
2021-04-28,Producto D,179.0,Región 3,91
2021-04-29,Producto A,281.0,Región 4,655
2021-04-29,Producto A,933.0,Región 2,455
2021-04-29,Producto A,154.0,Región 3,111
2021-04-29,Producto B,133.0,Región 2,628
2021-04-29,Producto B,943.0,Región 4,291
2021-04-29,Producto C,589.0,Región 3,649
2021-04-29,Producto C,282.0,Región 2,794
2021-04-29,Producto C,932.0,Región 1,483
2021-04-29,Producto D,560.0,Región 2,410
2021-04-29,Producto D,659.0,Región 4,630
2021-04-29,Producto D,144.0,Región 1,897
2021-04-29,Producto D,394.0,Región 1,71
2021-04-29,Producto D,316.0,Región 3,143
2021-04-30,Producto A,460.0,Región 2,394
2021-04-30,Producto A,475.0,Región 1,640
2021-04-30,Producto A,592.0,Región 1,794
2021-04-30,Producto B,316.0,Región 2,813
2021-04-30,Producto B,740.0,Región 4,435
2021-04-30,Producto B,264.0,Región 3,143
2021-04-30,Producto B,304.0,Región 4,526
2021-04-30,Producto B,614.0,Región 4,500
2021-04-30,Producto C,904.0,Región 2,113
2021-04-30,Producto C,526.0,Región 2,265
2021-04-30,Producto D,671.0,Región 4,248
2021-04-30,Producto D,183.0,Región 2,290
2021-04-30,Producto D,870.0,Región 1,63
2021-04-30,Producto D,527.0,Región 3,629
2021-04-30,Producto D,523.0,Región 2,62
2021-05-01,Producto A,471.0,Región 2,383
2021-05-01,Producto A,418.0,Región 2,751
2021-05-01,Producto B,439.0,Región 4,383
2021-05-01,Producto B,974.0,Región 4,691
2021-05-01,Producto B,600.0,Región 3,297
2021-05-01,Producto B,103.0,Región 2,377
2021-05-01,Producto B,652.0,Región 1,211
2021-05-01,Producto C,406.0,Región 2,754
2021-05-01,Producto C,344.0,Región 2,642
2021-05-01,Producto C,360.0,Región 3,672
2021-05-01,Producto C,582.0,Región 1,751
2021-05-01,Producto D,684.0,Región 4,730
2021-05-02,Producto A,711.0,Región 1,606
2021-05-02,Producto A,210.0,Región 4,605
2021-05-02,Producto A,416.0,Región 2,741
2021-05-02,Producto A,417.0,Región 3,456
2021-05-02,Producto B,782.0,Región 4,408
2021-05-02,Producto B,782.0,Región 3,396
2021-05-02,Producto B,518.0,Región 3,555
2021-05-02,Producto B,760.0,Región 4,418
2021-05-02,Producto B,905.0,Región 2,302
2021-05-02,Producto C,977.0,Región 4,344
2021-05-02,Producto C,118.0,Región 3,246
2021-05-02,Producto C,386.0,Región 2,877
2021-05-02,Producto D,974.0,Región 3,153
2021-05-02,Producto D,278.0,Región 2,125
2021-05-03,Producto A,499.0,Región 4,614
2021-05-03,Producto A,413.0,Región 3,402
2021-05-03,Producto A,626.0,Región 3,566
2021-05-03,Producto B,640.0,Región 3,643
2021-05-03,Producto C,119.0,Región 4,421
2021-05-03,Producto C,121.0,Región 4,299
2021-05-03,Producto D,152.0,Región 2,794
2021-05-03,Producto D,368.0,Región 1,864
2021-05-03,Producto D,561.0,Región 1,538
2021-05-04,Producto A,483.0,Región 4,562
2021-05-04,Producto A,211.0,Región 1,55
2021-05-04,Producto A,542.0,Región 3,96
2021-05-04,Producto A,913.0,Región 2,345
2021-05-04,Producto A,174.0,Región 2,159
2021-05-04,Producto B,553.0,Región 2,87
2021-05-04,Producto C,337.0,Región 4,190
2021-05-04,Producto C,418.0,Región 1,490
2021-05-04,Producto C,165.0,Región 4,232
2021-05-04,Producto D,809.0,Región 4,668
2021-05-04,Producto D,839.0,Región 3,382
2021-05-04,Producto D,688.0,Región 3,636
2021-05-05,Producto A,542.0,Región 4,588
2021-05-05,Producto A,154.0,Región 3,806
2021-05-05,Producto A,979.0,Región 3,849
2021-05-05,Producto A,553.0,Región 2,507
2021-05-05,Producto B,966.0,Región 2,97
2021-05-05,Producto B,436.0,Región 2,796
2021-05-05,Producto B,531.0,Región 1,152
2021-05-05,Producto B,612.0,Región 4,788
2021-05-05,Producto C,474.0,Región 2,656
2021-05-05,Producto C,733.0,Región 1,708
2021-05-05,Producto C,710.0,Región 2,873
2021-05-05,Producto C,530.0,Región 1,651
2021-05-05,Producto C,638.0,Región 4,444
2021-05-05,Producto D,954.0,Región 3,356
2021-05-05,Producto D,724.0,Región 4,457
2021-05-06,Producto A,123.0,Región 2,178
2021-05-06,Producto A,772.0,Región 4,162
2021-05-06,Producto A,560.0,Región 3,606
2021-05-06,Producto A,143.0,Región 3,310
2021-05-06,Producto B,858.0,Región 1,345
2021-05-06,Producto B,396.0,Región 1,395
2021-05-06,Producto B,910.0,Región 2,605
2021-05-06,Producto C,684.0,Región 4,215
2021-05-06,Producto C,937.0,Región 2,619
2021-05-06,Producto C,275.0,Región 1,864
2021-05-06,Producto C,438.0,Región 4,430
2021-05-06,Producto D,772.0,Región 3,589
2021-05-06,Producto D,287.0,Región 2,436
2021-05-06,Producto D,343.0,Región 3,746
2021-05-06,Producto D,879.0,Región 1,612
2021-05-06,Producto D,831.0,Región 4,754
2021-05-07,Producto A,931.0,Región 3,524
2021-05-07,Producto A,568.0,Región 1,250
2021-05-07,Producto A,525.0,Región 4,612
2021-05-07,Producto A,281.0,Región 2,540
2021-05-07,Producto B,892.0,Región 1,244
2021-05-07,Producto C,282.0,Región 2,59
2021-05-07,Producto C,341.0,Región 1,827
2021-05-07,Producto C,272.0,Región 4,425
2021-05-07,Producto C,855.0,Región 3,258
2021-05-07,Producto D,193.0,Región 1,375
2021-05-07,Producto D,822.0,Región 3,760
2021-05-07,Producto D,414.0,Región 3,422
2021-05-07,Producto D,737.0,Región 2,705
2021-05-07,Producto D,145.0,Región 2,351
2021-05-08,Producto A,956.0,Región 4,130
2021-05-08,Producto A,660.0,Región 2,285
2021-05-08,Producto A,854.0,Región 4,677
2021-05-08,Producto B,974.0,Región 3,757
2021-05-08,Producto C,435.0,Región 3,848
2021-05-08,Producto C,789.0,Región 4,248
2021-05-08,Producto C,411.0,Región 2,137
2021-05-08,Producto C,304.0,Región 2,355
2021-05-08,Producto C,750.0,Región 4,676
2021-05-08,Producto D,166.0,Región 3,576
2021-05-08,Producto D,558.0,Región 1,844
2021-05-08,Producto D,734.0,Región 2,283
2021-05-08,Producto D,263.0,Región 4,841
2021-05-09,Producto A,601.0,Región 3,696
2021-05-09,Producto A,127.0,Región 2,617
2021-05-09,Producto A,268.0,Región 4,427
2021-05-09,Producto A,866.0,Región 2,581
2021-05-09,Producto A,555.0,Región 4,818
2021-05-09,Producto B,788.0,Región 3,864
2021-05-09,Producto B,780.0,Región 4,153
2021-05-09,Producto B,874.0,Región 2,887
2021-05-09,Producto C,473.0,Región 3,400
2021-05-09,Producto C,525.0,Región 4,764
2021-05-09,Producto D,972.0,Región 4,641
2021-05-09,Producto D,804.0,Región 4,145
2021-05-09,Producto D,726.0,Región 3,754
2021-05-09,Producto D,110.0,Región 3,271
2021-05-09,Producto D,440.0,Región 2,90
2021-05-10,Producto A,763.0,Región 3,734
2021-05-10,Producto A,708.0,Región 3,144
2021-05-10,Producto A,253.0,Región 3,364
2021-05-10,Producto A,683.0,Región 4,703
2021-05-10,Producto A,468.0,Región 1,370
2021-05-10,Producto B,432.0,Región 4,481
2021-05-10,Producto B,132.0,Región 3,842
2021-05-10,Producto B,247.0,Región 2,813
2021-05-10,Producto B,656.0,Región 1,122
2021-05-10,Producto B,485.0,Región 4,610
2021-05-10,Producto C,990.0,Región 1,186
2021-05-10,Producto C,890.0,Región 4,689
2021-05-10,Producto C,376.0,Región 1,659
2021-05-10,Producto C,410.0,Región 4,332
2021-05-10,Producto C,914.0,Región 3,631
2021-05-10,Producto D,585.0,Región 1,368
2021-05-10,Producto D,595.0,Región 3,87
2021-05-11,Producto A,592.0,Región 3,167
2021-05-11,Producto B,823.0,Región 2,738
2021-05-11,Producto B,581.0,Región 3,226
2021-05-11,Producto C,728.0,Región 2,610
2021-05-11,Producto D,724.0,Región 3,162
2021-05-12,Producto A,755.0,Región 4,756
2021-05-12,Producto A,963.0,Región 4,844
2021-05-12,Producto B,844.0,Región 1,65
2021-05-12,Producto B,848.0,Región 2,456
2021-05-12,Producto B,527.0,Región 4,704
2021-05-12,Producto B,412.0,Región 4,884
2021-05-12,Producto C,821.0,Región 2,571
2021-05-12,Producto D,953.0,Región 2,138
2021-05-12,Producto D,783.0,Región 1,398
2021-05-13,Producto A,539.0,Región 3,117
2021-05-13,Producto A,177.0,Región 2,243
2021-05-13,Producto B,672.0,Región 3,103
2021-05-13,Producto B,471.0,Región 1,610
2021-05-13,Producto B,508.0,Región 4,425
2021-05-13,Producto C,755.0,Región 3,470
2021-05-13,Producto C,565.0,Región 4,675
2021-05-13,Producto C,629.0,Región 3,868
